Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
LNDC,Landec Corporation,9.455,275578200.315,,1996.0,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/lndc,
LARK,Landmark Bancorp Inc.,22.8,99762129.6,,,Finance,Major Banks,https://old.nasdaq.com/symbol/lark,
LMRK,Landmark Infrastructure Partners LP,17.8,451028717.6,,2014.0,Consumer Services,Real Estate,https://old.nasdaq.com/symbol/lmrk,
LMRKN,Landmark Infrastructure Partners LP,26.3,52600000.0,,,Consumer Services,Real Estate,https://old.nasdaq.com/symbol/lmrkn,
LMRKO,Landmark Infrastructure Partners LP,25.9536,63924106.103999995,,,Consumer Services,Real Estate,https://old.nasdaq.com/symbol/lmrko,
LMRKP,Landmark Infrastructure Partners LP,25.5,40625299.5,,,Consumer Services,Real Estate,https://old.nasdaq.com/symbol/lmrkp,
LE,"Lands&#39; End, Inc.",11.48,371607347.44,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/le,
LSTR,"Landstar System, Inc.",114.03,4518974120.85,,1993.0,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/lstr,
LNTH,"Lantheus Holdings, Inc.",18.99,742118147.82,,2015.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/lnth,
LTRX,"Lantronix, Inc.",3.64,83484670.36,,2000.0,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/ltrx,
LSCC,Lattice Semiconductor Corporation,19.26,2555199720.54,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/lscc,
LAUR,"Laureate Education, Inc.",15.615,3508257152.52,,2017.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/laur,
LAWS,"Lawson Products, Inc.",39.75,357326384.25,,,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/laws,
LAZY,"Lazydays Holdings, Inc.",4.6,38969396.8,,,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/lazy,
LCNB,LCNB Corporation,17.21,223071097.94,,,Finance,Major Banks,https://old.nasdaq.com/symbol/lcnb,
LPTX,"LEAP THERAPEUTICS, INC.",1.22,29327334.78,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lptx,
LEGH,Legacy Housing Corporation,15.64,386666719.04,,2018.0,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/legh,
LTXB,"LegacyTexas Financial Group, Inc.",43.17,2108260394.46,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/ltxb,
INFR,Legg Mason Global Infrastructure ETF,31.1446,21801220.0,,,,,https://old.nasdaq.com/symbol/infr,
LVHD,Legg Mason Low Volatility High Dividend ETF,33.24,794436000.0,,,,,https://old.nasdaq.com/symbol/lvhd,
SQLV,Legg Mason Small-Cap Quality Value ETF,25.775,11598750.0,,,,,https://old.nasdaq.com/symbol/sqlv,
LACQ,Leisure Acquisition Corp.,10.252,256300000.0,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/lacq,
LACQU,Leisure Acquisition Corp.,10.65,0.0,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/lacqu,
LACQW,Leisure Acquisition Corp.,0.75,0.0,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/lacqw,
LMAT,"LeMaitre Vascular, Inc.",31.33,621805444.78,,2006.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/lmat,
TREE,"LendingTree, Inc.",312.02,4052826843.94,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/tree,
LEVL,"Level One Bancorp, Inc.",24.36,188315710.8,,2018.0,Finance,Major Banks,https://old.nasdaq.com/symbol/levl,
LXRX,"Lexicon Pharmaceuticals, Inc.",3.3,350697359.1,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lxrx,
LX,LexinFintech Holdings Ltd.,9.55,896738267.25,93899295.0,2017.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/lx,
LFAC,LF Capital Acquistion Corp.,10.24,198720000.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/lfac,
LFACU,LF Capital Acquistion Corp.,10.99,0.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/lfacu,
LFACW,LF Capital Acquistion Corp.,0.35,0.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/lfacw,
LGIH,"LGI Homes, Inc.",82.51,1892769746.33,,2013.0,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/lgih,
LHCG,LHC Group,111.67,3518518460.6,,2005.0,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/lhcg,
LLIT,Lianluo Smart Limited,0.6501,11576061.5586,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/llit,
LBRDA,Liberty Broadband Corporation,106.9,19406742414.1,,,Consumer Services,Television Services,https://old.nasdaq.com/symbol/lbrda,
LBRDK,Liberty Broadband Corporation,107.04,19432158166.56,,,Consumer Services,Television Services,https://old.nasdaq.com/symbol/lbrdk,
LBTYA,Liberty Global plc,24.49,5029516418.41,,,Consumer Services,Television Services,https://old.nasdaq.com/symbol/lbtya,
LBTYB,Liberty Global plc,24.5,17894364684.0,,,Consumer Services,Television Services,https://old.nasdaq.com/symbol/lbtyb,
LBTYK,Liberty Global plc,23.49,12055078312.11,,,Consumer Services,Television Services,https://old.nasdaq.com/symbol/lbtyk,
LILA,Liberty Latin America Ltd.,17.78,3228312021.9,,,Consumer Services,Television Services,https://old.nasdaq.com/symbol/lila,
LILAK,Liberty Latin America Ltd.,17.64,3202892242.2,,,Consumer Services,Television Services,https://old.nasdaq.com/symbol/lilak,
BATRA,Liberty Media Corporation,27.5,1403097245.0,,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/batra,
BATRK,Liberty Media Corporation,27.51,1403607462.18,,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/batrk,
FWONA,Liberty Media Corporation,39.37,9100410263.71,,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/fwona,
FWONK,Liberty Media Corporation,41.39,9567335047.37,,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/fwonk,
LSXMA,Liberty Media Corporation,42.3,13431905706.6,,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/lsxma,
LSXMB,Liberty Media Corporation,42.22,13406502575.24,,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/lsxmb,
LSXMK,Liberty Media Corporation,42.78,13584324494.76,,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/lsxmk,
LTRPA,"Liberty TripAdvisor Holdings, Inc.",9.4,705720105.8,,,Technology,EDP Services,https://old.nasdaq.com/symbol/ltrpa,
LTRPB,"Liberty TripAdvisor Holdings, Inc.",8.71,653917246.97,,,Technology,EDP Services,https://old.nasdaq.com/symbol/ltrpb,
LCUT,"Lifetime Brands, Inc.",8.27,175780652.86,,1991.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lcut,
LFVN,Lifevantage Corporation,14.03,198052769.31,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lfvn,
LWAY,"Lifeway Foods, Inc.",2.12,33414252.8,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/lway,
LGND,Ligand Pharmaceuticals Incorporated,105.54,2006470965.96,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lgnd,
LTBR,Lightbridge Corporation,0.61,23117422.54,,,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/ltbr,
LPTH,"LightPath Technologies, Inc.",0.721,18621458.065,,1996.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/lpth,
LLEX,"Lilis Energy, Inc.",0.305,28021382.425,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/llex,
LMB,"Limbach Holdings, Inc.",4.91,37527783.03,,,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/lmb,
LLNW,"Limelight Networks, Inc.",3.06,355575341.52,,2007.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/llnw,
LMST,"Limestone Bancorp, Inc.",15.06,112507130.58,,,Finance,Major Banks,https://old.nasdaq.com/symbol/lmst,
LMNR,Limoneira Co,18.53,329329113.09,,,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/lmnr,
LINC,Lincoln Educational Services Corporation,2.19,55257444.9,,2005.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/linc,
LECO,"Lincoln Electric Holdings, Inc.",84.44,5216631679.32,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/leco,
LIND,Lindblad Expeditions Holdings Inc. ,16.91,839204948.12,,2013.0,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/lind,
LPCN,Lipocine Inc.,2.78,69067103.96,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lpcn,
LIQT,"LiqTech International, Inc.",7.98,163970390.64,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/liqt,
YVR,Liquid Media Group Ltd.,1.2,5024643.6,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/yvr,
LQDA,"Liquidia Technologies, Inc.",4.05,75505940.1,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/lqda,
LQDT,"Liquidity Services, Inc.",6.41,215703461.26,,2006.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/lqdt,
LFUS,"Littelfuse, Inc.",181.02,4450845722.82,,,Consumer Durables,Electrical Products,https://old.nasdaq.com/symbol/lfus,
LIVN,LivaNova PLC,70.9,3430969403.0,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/livn,
LOB,"Live Oak Bancshares, Inc.",17.58,707311874.1,,2015.0,Finance,Major Banks,https://old.nasdaq.com/symbol/lob,
LIVE,Live Ventures Incorporated,8.43,15617224.11,,,Finance,Finance/Investors Services,https://old.nasdaq.com/symbol/live,
LPSN,"LivePerson, Inc.",38.64,2531993728.32,,2000.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/lpsn,
LIVX,"LiveXLive Media, Inc.",1.65,95039354.85,,,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/livx,
LVGO,"Livongo Health, Inc.",17.64,1666009800.0,,2019.0,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/lvgo,
LKQ,LKQ Corporation,30.815,9497337999.45,,,Consumer Services,Motor Vehicles,https://old.nasdaq.com/symbol/lkq,
LMFA,"LM Funding America, Inc.",0.8811,2731410.0,,2015.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/lmfa,
LMFAW,"LM Funding America, Inc.",0.0042,0.0,,2015.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/lmfaw,
LOGC,"LogicBio Therapeutics, Inc.",10.18,230761013.68,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/logc,
LOGI,Logitech International S.A.,41.04,6831708333.12,,1997.0,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/logi,
LOGM,"LogMein, Inc.",69.54,3435276000.0,,2009.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/logm,
CNCR,Loncar Cancer Immunotherapy ETF,18.3498,32112150.0,,,,,https://old.nasdaq.com/symbol/cncr,
CHNA,Loncar China BioPharma ETF,22.3,6690000.0,,,,,https://old.nasdaq.com/symbol/chna,
LONE,Lonestar Resources US Inc.,2.43,60827694.39,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/lone,
LOAC,Longevity Acquisition Corporation,10.31,54333700.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/loac,
LOACR,Longevity Acquisition Corporation,0.2001,0.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/loacr,
LOACU,Longevity Acquisition Corporation,10.62,0.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/loacu,
LOACW,Longevity Acquisition Corporation,0.1,0.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/loacw,
LOOP,"Loop Industries, Inc.",10.26,400268568.06,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/loop,
LORL,"Loral Space and Communications, Inc.",41.27,1276594633.77,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/lorl,
LPLA,LPL Financial Holdings Inc.,77.45,6374857143.8,,2010.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/lpla,
LRAD,LRAD Corporation,3.41,111145093.29,,,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/lrad,
LYTS,LSI Industries Inc.,5.12,134238632.96,,1985.0,Consumer Durables,Building Products,https://old.nasdaq.com/symbol/lyts,
LK,Luckin Coffee Inc.,18.93,718393500.0,37950000.0,2019.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/lk,
LULU,lululemon athletica inc.,201.62,26266172923.84,,2007.0,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/lulu,
LITE,Lumentum Holdings Inc.,53.82,4155372341.64,,,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/lite,
LMNX,Luminex Corporation,19.9,896436076.1,,2000.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/lmnx,
LUNA,Luna Innovations Incorporated,5.55,157069251.3,,2006.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/luna,
LKCO,Luokung Technology Corp,3.47,695101926.26,,,Technology,EDP Services,https://old.nasdaq.com/symbol/lkco,
LBC,Luther Burbank Corporation,11.06,620985255.94,,2003.0,Finance,Major Banks,https://old.nasdaq.com/symbol/lbc,
LYFT,"Lyft, Inc.",39.485,11562038961.825,,2019.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/lyft,
MCBC,Macatawa Bank Corporation,10.13,345076738.03,,,Finance,Major Banks,https://old.nasdaq.com/symbol/mcbc,
MFNC,Mackinac Financial Corporation,15.39,165299557.68,,,Finance,Major Banks,https://old.nasdaq.com/symbol/mfnc,
MTSI,"MACOM Technology Solutions Holdings, Inc.",22.125,1461393707.625,,2012.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/mtsi,
MGNX,"MacroGenics, Inc.",11.38,556407472.38,,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mgnx,
MDGL,"Madrigal Pharmaceuticals, Inc.",87.13,1343402055.32,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mdgl,
MAGS,Magal Security Systems Ltd.,4.08,94468258.8,,1993.0,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/mags,
MGLN,"Magellan Health, Inc.",59.48,1451344892.44,,,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/mgln,
MGTA,"Magenta Therapeutics, Inc.",9.83,381082480.36,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mgta,
MGIC,Magic Software Enterprises Ltd.,8.91,435619148.58,,1991.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mgic,
MGYR,"Magyar Bancorp, Inc.",12.48,72642910.08,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/mgyr,
MHLD,"Maiden Holdings, Ltd.",0.645,53577657.075,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mhld,
MNSB,"MainStreet Bancshares, Inc.",20.74,171110371.66,,,Finance,Major Banks,https://old.nasdaq.com/symbol/mnsb,
MJCO,Majesco,8.61,369902880.27,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mjco,
MMYT,MakeMyTrip Limited,23.17,2385167298.5,,2010.0,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/mmyt,
MBUU,"Malibu Boats, Inc.",31.0,635770103.0,,2014.0,Capital Goods,Marine Transportation,https://old.nasdaq.com/symbol/mbuu,
MLVF,"Malvern Bancorp, Inc.",21.83,169518572.85,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/mlvf,
MAMS,"MAM Software Group, Inc.",12.1,152762173.3,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mams,
TUSK,"Mammoth Energy Services, Inc.",2.22,99910644.9,,2016.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/tusk,
MANH,"Manhattan Associates, Inc.",86.64,5573132728.8,,1998.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/manh,
LOAN,"Manhattan Bridge Capital, Inc",6.28,60652095.56,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/loan,
MNTX,"Manitex International, Inc.",6.1,120064549.3,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/mntx,
MTEX,"Mannatech, Incorporated",16.6689,39886127.3583,,,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/mtex,
MNKD,MannKind Corporation,1.28,242708641.28,,2004.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mnkd,
MANT,ManTech International Corporation,70.01,3753109101.86,,2002.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/mant,
MARA,"Marathon Patent Group, Inc.",1.66,10599772.3,,,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/mara,
MCHX,"Marchex, Inc.",3.16,135921569.8,,2004.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/mchx,
MRIN,Marin Software Incorporated,2.0929,13869648.3,,,Technology,EDP Services,https://old.nasdaq.com/symbol/mrin,
MARPS,Marine Petroleum Trust,2.06,4120000.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/marps,
MRNS,"Marinus Pharmaceuticals, Inc.",1.44,75713519.52,,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mrns,
MRKR,"Marker Therapeutics, Inc.",4.56,208257922.32,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mrkr,
MKTX,"MarketAxess Holdings, Inc.",348.19,13146494230.92,,2004.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/mktx,
MRLN,Marlin Business Services Corp.,24.2,296223367.0,,2003.0,Finance,Major Banks,https://old.nasdaq.com/symbol/mrln,
MAR,Marriott International,121.18,39911701928.78,,,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/mar,
MBII,"Marrone Bio Innovations, Inc.",1.33,164157041.51,,2013.0,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/mbii,
MRTN,"Marten Transport, Ltd.",21.21,1158805295.76,,1986.0,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/mrtn,
MMLP,Martin Midstream Partners L.P.,3.9,151567217.1,,2002.0,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/mmlp,
MRVL,Marvell Technology Group Ltd.,24.04,16034680000.0,,2000.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/mrvl,
MASI,Masimo Corporation,145.41,7754110685.22,,2007.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/masi,
MCFT,"MasterCraft Boat Holdings, Inc.",14.27,268027102.66,,2015.0,Capital Goods,Marine Transportation,https://old.nasdaq.com/symbol/mcft,
MTCH,"Match Group, Inc.",74.1,20820481137.3,,2015.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/mtch,
MTLS,Materialise NV,18.55,319238729.25,17209635.0,2014.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mtls,
MTRX,Matrix Service Company,17.505,474935962.23,,1990.0,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/mtrx,
MAT,"Mattel, Inc.",11.67,4032394033.5,,,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/mat,
MATW,Matthews International Corporation,34.59,1089185796.81,,1994.0,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/matw,
MXIM,"Maxim Integrated Products, Inc.",57.74,15653075071.88,,1988.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/mxim,
MGRC,McGrath RentCorp,67.29,1631990493.39,,1984.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/mgrc,
MDCA,MDC Partners Inc.,2.69,193539428.67,,,Technology,Advertising,https://old.nasdaq.com/symbol/mdca,
MDJH,MDJM LTD,2.68,31197397.6,,2019.0,Finance,Real Estate,https://old.nasdaq.com/symbol/mdjh,
MDRR,"Medalist Diversified REIT, Inc.",4.17,18707220.48,,2018.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mdrr,
MFIN,Medallion Financial Corp.,5.85,143967417.75,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/mfin,
MFINL,Medallion Financial Corp.,25.9,0.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/mfinl,
MNOV,"MediciNova, Inc.",7.4,320843590.8,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mnov,
MDSO,"Medidata Solutions, Inc.",91.9,5739744079.0,,2009.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mdso,
MDGS,Medigus Ltd.,1.76,2701200.48,1534773.0,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/mdgs,
MDGSW,Medigus Ltd.,0.5,0.0,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/mdgsw,
MDWD,MediWound Ltd.,2.98,80992940.22,,2014.0,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/mdwd,
MEDP,"Medpace Holdings, Inc.",78.74,2826491197.4,,2016.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/medp,
MEIP,"MEI Pharma, Inc.",1.65,121497629.55,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/meip,
MGTX,MeiraGTx Holdings plc,14.365,525318195.61,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/mgtx,
MLCO,Melco Resorts & Entertainment Limited,20.3,4907252046.2,241736554.0,,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/mlco,
MLNT,"Melinta Therapeutics, Inc.",3.81,52390132.71,,2012.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mlnt,
